application_id,apply_time,id_number,phone_number,device_id,ip_address,apply_region,apply_channel,loan_amount,apply_freq_7d,id_consistency,is_new_device,credit_history,fraud_flag
APP001590,2026-07-25 21:24:00,519020962893654358,17186274942,DEV_853715,117.136.249.157,山东,APP,16404.93,3,1,1,无记录,0
APP001591,2026-07-28 23:46:00,519425703965313614,17536349655,DEV_359948,172.16.130.47,北京,合作渠道,22019.17,1,1,0,无记录,0
APP001592,2026-07-10 03:13:00,515414754102252677,15343572651,DEV_983675,223.104.122.49,广东,APP,5387.64,12,1,1,有记录,1
APP001593,2026-07-17 07:26:00,518485916795410727,18503830476,DEV_530292,10.0.181.227,江苏,H5,21378.54,3,1,0,有记录,0
APP001594,2026-07-16 01:09:00,515527403344505665,19433401541,DEV_356837,117.136.18.213,四川,H5,13908.82,2,1,1,有记录,0
APP001595,2026-07-23 08:05:00,515041840398221803,13274938712,DEV_701181,10.0.155.222,湖南,APP,6016.36,2,1,0,无记录,0
APP001596,2026-07-02 07:57:00,518396291450461735,18112259900,DEV_674739,117.136.222.12,浙江,H5,29293.24,3,1,0,有记录,0
APP001597,2026-07-28 16:26:00,514041559991015767,19648091959,DEV_100528,10.0.116.236,上海,APP,23502.3,2,1,0,无记录,0
APP001598,2026-07-23 11:29:00,517933920567756777,15895065665,DEV_220808,192.168.177.154,山东,H5,21475.12,3,1,1,无记录,0
APP001599,2026-07-24 02:37:00,512740281822387940,15436777226,DEV_874969,192.168.38.253,上海,APP,25387.67,3,1,1,有记录,0
APP001600,2026-07-04 16:08:00,512717942817934065,18339252357,DEV_949832,223.104.89.154,四川,H5,13725.64,2,1,1,无记录,0
APP001601,2026-07-21 12:04:00,518982734813104502,19760779310,DEV_757161,10.0.146.179,浙江,APP,4674.97,2,1,0,有记录,0
APP001602,2026-07-19 18:03:00,519724630198642423,17581714224,DEV_830729,172.16.81.119,广东,H5,22313.63,3,1,0,无记录,0
APP001603,2026-07-14 21:08:00,512873063435948821,13447874612,DEV_539443,192.168.243.74,北京,APP,26360.27,3,1,0,有记录,0
APP001604,2026-07-08 09:16:00,514172132901620478,19469141527,DEV_526389,10.0.22.203,山东,APP,16297.58,1,1,1,有记录,0
APP001605,2026-07-28 10:59:00,516668893628969645,13387645874,DEV_164100,192.168.108.241,湖南,APP,1670.61,3,1,0,有记录,0
APP001606,2026-07-26 12:44:00,513579716698416612,13720212314,DEV_962706,10.0.252.46,山东,APP,29795.66,2,1,0,有记录,0
APP001607,2026-07-27 23:20:00,514529618446267146,17213646329,DEV_680288,192.168.214.238,湖南,线下,3328.57,2,1,1,无记录,0
APP001608,2026-07-11 14:17:00,511937535821072887,13318814601,DEV_592943,223.104.220.168,上海,APP,23809.06,3,1,1,有记录,0
APP001609,2026-07-08 02:12:00,516316620165557864,18477477173,DEV_387925,172.16.154.23,上海,线下,10280.96,3,1,0,有记录,0
APP001610,2026-07-05 18:06:00,517124010783567430,15483959761,DEV_819183,192.168.1.184,山东,合作渠道,16674.86,1,1,0,无记录,0
APP001611,2026-07-05 03:10:00,511661592738740299,19824041303,DEV_662396,172.16.214.65,四川,H5,19461.51,1,1,0,有记录,0
APP001612,2026-07-15 14:20:00,514529618446267146,18787964107,DEV_473367,10.0.101.65,上海,APP,7813.11,1,1,1,无记录,0
APP001613,2026-07-14 03:34:00,511992134249128965,13461167057,DEV_924988,10.0.101.69,江苏,APP,22285.93,2,1,1,有记录,0
APP001614,2026-07-12 06:28:00,518019597721688005,18506901009,DEV_218495,172.16.65.54,浙江,H5,6808.31,2,1,0,有记录,0
APP001615,2026-07-10 14:16:00,515029842410740274,15571667883,DEV_884828,10.0.192.200,广东,APP,3256.97,2,1,0,无记录,0
APP001616,2026-07-28 03:05:00,519980214629613671,18667391729,DEV_404458,117.136.207.204,北京,APP,24737.92,3,1,1,有记录,0
APP001617,2026-07-06 21:19:00,511373333732043097,17446511440,DEV_321850,192.168.65.38,广东,H5,48788.25,10,1,1,无记录,1
APP001618,2026-07-27 22:44:00,518399449466720108,13913873212,DEV_952639,10.0.177.195,北京,线下,4463.81,1,1,0,有记录,0
APP001619,2026-07-20 01:13:00,512119509271152610,15557045781,DEV_892621,192.168.162.15,江苏,H5,14862.59,3,1,0,有记录,0
APP001620,2026-07-27 10:09:00,512717942817934065,19381809577,DEV_197429,223.104.162.39,浙江,APP,10808.4,2,1,0,有记录,0
APP001621,2026-07-03 22:15:00,517619022179789124,17748556509,DEV_276717,10.0.236.228,湖南,H5,29483.36,2,1,0,有记录,0
APP001622,2026-07-12 12:32:00,518328456797232002,18139813931,DEV_552453,223.104.102.184,浙江,APP,8832.92,3,1,1,有记录,0
APP001623,2026-07-02 21:19:00,512121980418472426,17468857602,DEV_937825,117.136.62.82,山东,APP,18231.81,2,1,1,无记录,0
APP001624,2026-07-09 05:01:00,519261820916601002,15911754549,DEV_218037,103.33.13.217,未知地区,合作渠道,17399.45,14,1,1,有记录,1
APP001625,2026-07-13 14:35:00,511060148860849079,17257366852,DEV_575824,117.136.232.226,四川,APP,21955.61,3,1,0,有记录,0
APP001626,2026-07-24 17:15:00,514857039438040325,15526389360,DEV_623979,223.104.236.140,浙江,APP,8141.3,1,1,1,有记录,0
APP001627,2026-07-04 14:06:00,513409451548094047,18820711272,DEV_931713,172.16.172.124,湖南,APP,25216.94,3,1,0,有记录,0
APP001628,2026-07-26 04:07:00,515891496112879429,15678658039,DEV_898154,192.168.15.155,山东,线下,15406.64,2,1,0,有记录,0
APP001629,2026-07-01 01:53:00,511955029168154660,19976635303,DEV_915578,10.0.49.139,上海,H5,16793.89,1,1,0,有记录,0
APP001630,2026-07-25 07:08:00,516586342346199423,17986725251,DEV_575017,172.16.56.11,四川,H5,14037.91,2,1,0,有记录,0
APP001631,2026-07-07 12:23:00,517807156956201753,15735511831,DEV_900642,192.168.12.151,广东,H5,21949.94,3,1,1,有记录,0
APP001632,2026-07-22 20:41:00,516027187500369155,18509378291,DEV_479978,192.168.231.16,湖南,APP,2131.57,2,1,0,有记录,0
APP001633,2026-07-03 18:37:00,512873063435948821,18172670133,DEV_550738,223.104.55.163,四川,APP,19829.12,2,1,0,有记录,0
APP001634,2026-07-09 02:01:00,513003625863144170,15155711888,DEV_889196,10.0.88.132,湖南,APP,18883.17,3,1,0,有记录,0
APP001635,2026-07-03 06:57:00,518939698748694155,17319298577,DEV_919695,223.104.166.246,北京,APP,23382.61,11,1,0,有记录,1
APP001636,2026-07-21 14:51:00,517859693259140849,15711868984,DEV_491993,223.104.239.115,江苏,APP,4911.01,1,1,0,无记录,0
APP001637,2026-07-05 02:57:00,512726984858333945,17857934826,DEV_462146,172.16.73.104,江苏,线下,16308.43,1,1,0,有记录,0
APP001638,2026-07-28 10:07:00,518275649157955462,19977713238,DEV_974702,172.16.142.106,四川,APP,24922.48,1,1,1,有记录,0
APP001639,2026-07-02 14:03:00,511244731497646136,13367081115,DEV_839999,103.11.142.169,上海,H5,46471.44,6,1,0,无记录,1
APP001640,2026-07-06 18:27:00,516407917913860157,13838840227,DEV_219881,103.30.168.8,北京,H5,24823.9,4,0,0,无记录,1
APP001641,2026-07-27 23:25:00,517883904733145461,15244506497,DEV_243548,10.0.75.71,广东,APP,8953.01,2,1,0,有记录,0
APP001642,2026-07-16 00:24:00,511050524383805826,13636431847,DEV_136039,223.104.164.56,浙江,线下,27549.4,1,1,1,有记录,0
APP001643,2026-07-22 13:11:00,518002362192158189,17994030464,DEV_103778,10.0.48.183,四川,APP,8338.93,3,1,0,有记录,0
APP001644,2026-07-12 06:58:00,512009226859262494,17498971883,DEV_991395,172.16.210.97,山东,APP,1393.03,3,1,0,无记录,0
APP001645,2026-07-06 08:17:00,518128518161255904,13318814601,DEV_252351,172.16.167.202,广东,H5,4332.97,1,1,0,无记录,0
APP001646,2026-07-15 04:02:00,517891268649864786,13707197001,DEV_351650,223.104.220.222,北京,APP,13824.32,1,1,0,有记录,0
APP001647,2026-07-20 19:39:00,518657907371009438,13226717996,DEV_767532,117.136.73.241,上海,APP,9534.77,2,1,0,有记录,0
APP001648,2026-07-08 20:18:00,511450922216107051,19381809577,DEV_373543,192.168.86.76,上海,APP,29145.21,2,1,1,无记录,0
APP001649,2026-07-16 13:56:00,514609074260880501,15692451326,DEV_136687,223.104.189.52,四川,H5,5028.52,3,1,1,有记录,0
APP001650,2026-07-18 15:03:00,518346766262359605,15655499523,DEV_706067,172.16.31.120,湖南,合作渠道,18397.06,1,1,0,有记录,0
APP001651,2026-07-03 08:24:00,515259376618943705,19871074443,DEV_398824,172.16.127.53,湖南,H5,21241.17,2,1,1,无记录,0
APP001652,2026-07-05 13:12:00,515453024530123984,19101729162,DEV_261601,172.16.250.253,山东,APP,15818.94,1,1,1,无记录,0
APP001653,2026-07-21 16:15:00,517306769333299865,15415740351,DEV_155932,192.168.210.254,湖南,线下,10181.73,2,1,0,无记录,0
APP001654,2026-07-21 17:50:00,513289812317955633,13525204529,DEV_571720,117.136.94.28,湖南,APP,13395.6,1,1,0,有记录,0
APP001655,2026-07-01 12:50:00,514091287884869996,13348089135,DEV_782718,223.104.102.146,江苏,APP,19302.69,1,1,0,有记录,0
APP001656,2026-07-23 11:30:00,516082497939981615,13807653295,DEV_221608,172.16.181.210,四川,H5,19224.3,11,1,0,有记录,1
APP001657,2026-07-18 15:22:00,519144568446794036,15540818931,DEV_857465,117.136.93.234,江苏,APP,10964.48,3,1,1,有记录,0
APP001658,2026-07-30 18:32:00,514191607700409304,13996321382,DEV_271536,117.136.105.84,广东,H5,25767.06,3,1,1,有记录,0
APP001659,2026-07-11 12:17:00,515251254278207979,17189583974,DEV_267082,223.104.4.11,上海,H5,5340.98,1,1,1,有记录,0
APP001660,2026-07-06 00:20:00,517419960593297150,17957433884,DEV_399968,10.0.181.57,浙江,线下,10688.91,1,1,1,有记录,0
APP001661,2026-07-20 07:01:00,514974212309407778,13836828463,DEV_505508,223.104.191.81,上海,H5,23859.2,1,1,0,无记录,0
APP001662,2026-07-29 08:03:00,518388683452734666,15121928229,DEV_892539,10.0.47.146,北京,H5,12655.12,1,1,0,有记录,0
APP001663,2026-07-26 15:33:00,514355884506159399,13430847110,DEV_907347,172.16.133.66,湖南,APP,12853.56,13,1,1,有记录,1
APP001664,2026-07-12 18:14:00,512702569133030334,15255228002,DEV_256172,10.0.23.3,浙江,APP,6181.01,2,1,0,有记录,0
APP001665,2026-07-06 03:15:00,518401333443767348,13775582258,DEV_735432,10.0.249.228,广东,H5,32319.56,15,0,1,无记录,1
APP001666,2026-07-22 07:17:00,516210290871827496,15674899834,DEV_399173,10.0.84.24,上海,APP,29825.3,3,1,1,无记录,0
APP001667,2026-07-18 23:03:00,514091373265306011,18646180292,DEV_147325,172.16.87.91,湖南,线下,5698.5,3,1,1,有记录,0
APP001668,2026-07-25 07:36:00,516082497939981615,13444378828,DEV_541272,117.136.163.95,山东,APP,49220.43,4,1,1,有记录,1
APP001669,2026-07-28 12:22:00,514605147705383388,19943699457,DEV_782449,10.0.117.165,四川,APP,13180.68,3,1,0,有记录,0
APP001670,2026-07-30 05:11:00,519443655158482669,19610960165,DEV_413322,10.0.59.125,江苏,APP,18860.86,1,1,1,有记录,0
APP001671,2026-07-08 18:20:00,512184011845826034,18585963832,DEV_606585,223.104.106.12,北京,APP,2266.47,1,1,1,有记录,0
APP001672,2026-07-26 23:44:00,514041559991015767,18174903247,DEV_327497,172.16.18.73,广东,APP,20320.01,2,1,0,有记录,0
APP001673,2026-07-12 18:01:00,514530271693859777,17535714489,DEV_629063,10.0.240.110,四川,H5,3867.9,2,1,1,有记录,0
APP001674,2026-07-23 22:22:00,516183848876380207,17851690652,DEV_720823,172.16.55.15,江苏,APP,29682.64,2,1,0,有记录,0
APP001675,2026-07-19 18:09:00,519132956342777522,17568037536,DEV_160850,10.0.159.217,山东,H5,8533.74,3,1,1,有记录,0
APP001676,2026-07-19 06:53:00,516112396121905188,18980821441,DEV_237698,223.104.12.140,广东,APP,7602.27,1,1,0,有记录,0
APP001677,2026-07-26 15:34:00,511882606888718981,19625209840,DEV_784739,192.168.57.203,上海,APP,5745.58,1,1,0,有记录,0
APP001678,2026-07-10 05:31:00,512098655049444076,18996266423,DEV_398824,223.104.40.46,北京,APP,21800.82,1,1,0,有记录,0
APP001679,2026-07-02 02:03:00,515766593983684577,19618656232,DEV_845047,117.136.144.37,广东,线下,27906.68,2,1,1,无记录,0
APP001680,2026-07-08 19:14:00,514541372776857606,17871299962,DEV_800775,192.168.5.159,湖南,APP,17155.85,1,1,0,无记录,0
APP001681,2026-07-01 16:30:00,516400308356691062,19370249137,DEV_247750,10.0.93.164,山东,H5,20456.67,3,1,0,有记录,0
APP001682,2026-07-01 10:58:00,519320232091401693,18189423283,DEV_945659,172.16.229.251,湖南,APP,28652.64,3,0,1,无记录,1
APP001683,2026-07-20 06:51:00,515153132593678136,19881653263,DEV_934898,10.0.156.40,浙江,H5,29681.64,1,1,1,有记录,0
APP001684,2026-07-05 10:45:00,515404892673899756,19205527908,DEV_316947,10.0.156.164,江苏,APP,18868.29,3,1,0,有记录,0
APP001685,2026-07-06 10:03:00,513123095862973988,18571407952,DEV_295563,172.16.9.23,江苏,H5,24301.06,1,1,0,无记录,0
APP001686,2026-07-01 04:37:00,516230624479513305,18544120877,DEV_896246,172.16.146.101,江苏,H5,25195.17,3,1,1,有记录,0
APP001687,2026-07-23 04:49:00,512988661680199034,19332107967,DEV_601761,117.136.67.7,境外,合作渠道,34988.4,11,1,1,有记录,1
APP001688,2026-07-04 16:55:00,517607279037161608,18995015427,DEV_780383,223.104.207.111,江苏,APP,18568.87,3,1,1,有记录,0
APP001689,2026-07-12 02:23:00,512408985739083521,18187451877,DEV_700078,117.136.208.85,北京,APP,12318.03,3,1,0,有记录,0
APP001690,2026-07-23 21:25:00,514736296208059831,13447874612,DEV_711057,10.0.155.14,四川,APP,5498.92,3,1,1,有记录,0
APP001691,2026-07-19 03:21:00,512726984858333945,17443346851,DEV_858736,117.136.120.138,山东,线下,19760.07,3,1,0,无记录,0
APP001692,2026-07-10 10:08:00,515717208496498560,19814825057,DEV_267082,10.0.169.169,四川,H5,8333.65,2,1,0,有记录,0
APP001693,2026-07-06 23:27:00,514078931869289728,17801910407,DEV_183879,172.16.193.128,江苏,H5,19826.32,1,1,1,无记录,0
APP001694,2026-07-26 20:31:00,512517908075957947,18635277800,DEV_354508,223.104.118.176,江苏,APP,22449.58,1,1,0,有记录,0
APP001695,2026-07-21 10:11:00,517677293430107139,15875249151,DEV_588401,117.136.7.13,山东,APP,6414.76,1,1,1,有记录,0
APP001696,2026-07-23 17:44:00,517587071553482012,19239652351,DEV_383175,223.104.130.40,四川,APP,12956.12,2,1,0,有记录,0
APP001697,2026-07-29 19:50:00,513232971674338005,13730961932,DEV_273459,172.16.78.103,江苏,合作渠道,13491.16,2,1,0,有记录,0
APP001698,2026-07-12 07:42:00,513856243958739592,18148828886,DEV_748092,223.104.252.101,上海,H5,3519.42,3,1,0,有记录,0
APP001699,2026-07-19 05:24:00,515041165972634755,18887302226,DEV_157535,103.20.177.144,江苏,合作渠道,15199.49,6,1,1,无记录,1
APP001700,2026-07-10 23:44:00,512526691215353961,17257366852,DEV_117729,10.0.111.238,四川,APP,12641.88,3,1,0,无记录,0
APP001701,2026-07-10 04:11:00,518532055340508927,17386649296,DEV_219881,192.168.175.248,山东,H5,27375.69,10,0,1,有记录,1
APP001702,2026-07-24 00:44:00,511681081866179454,17724526139,DEV_580043,117.136.163.80,浙江,H5,19601.33,3,1,0,有记录,0
APP001703,2026-07-19 12:54:00,519835505143219143,13557433604,DEV_127178,10.0.133.105,浙江,APP,2502.37,1,1,0,有记录,0
APP001704,2026-07-25 18:02:00,514541372776857606,19146374038,DEV_766870,117.136.41.225,北京,线下,27503.55,2,1,0,有记录,0
APP001705,2026-07-06 19:20:00,519690283772702896,18757445727,DEV_707744,172.16.232.187,上海,线下,6822.36,2,1,1,无记录,0
APP001706,2026-07-30 19:14:00,512726984858333945,19624570895,DEV_499477,192.168.136.84,广东,线下,19902.87,1,1,0,无记录,0
APP001707,2026-07-21 18:06:00,516004409079772781,17505383053,DEV_719878,172.16.149.47,江苏,H5,3296.86,2,1,1,有记录,0
APP001708,2026-07-30 15:09:00,519558415608213711,18139813931,DEV_683180,172.16.202.163,湖南,APP,9856.79,1,1,0,有记录,0
APP001709,2026-07-11 23:04:00,517125887449562137,15319483775,DEV_939574,223.104.43.147,上海,APP,23388.7,2,1,1,有记录,0
APP001710,2026-07-08 11:20:00,512028382710123296,19433401541,DEV_258047,223.104.203.48,江苏,合作渠道,5667.02,3,1,1,有记录,0
APP001711,2026-07-06 20:56:00,516211952436402701,13239604093,DEV_910820,223.104.98.145,湖南,APP,5224.1,1,1,0,无记录,0
APP001712,2026-07-03 22:42:00,514078931869289728,19116989506,DEV_520835,10.0.54.207,上海,H5,7722.62,1,1,1,有记录,0
APP001713,2026-07-21 23:56:00,517704649893195085,13159650257,DEV_963899,10.0.84.115,湖南,H5,11603.34,3,1,0,无记录,0
APP001714,2026-07-11 14:00:00,516850954654084245,19824041303,DEV_845047,10.0.125.63,广东,H5,19778.29,2,1,1,有记录,0
APP001715,2026-07-09 06:15:00,514674916247554110,19950274999,DEV_143787,172.16.184.212,江苏,合作渠道,1912.18,2,1,1,无记录,0
APP001716,2026-07-23 02:22:00,512660720148967808,15331705571,DEV_569932,117.136.210.184,四川,H5,37838.54,3,1,1,有记录,1
APP001717,2026-07-09 03:46:00,512399180812135247,17960829732,DEV_127697,117.136.183.43,湖南,APP,5310.73,3,1,0,无记录,0
APP001718,2026-07-01 01:24:00,518887561786880023,18152369237,DEV_739304,223.104.247.15,上海,APP,13410.73,2,1,0,有记录,0
APP001719,2026-07-15 23:26:00,515774932511497887,17515556038,DEV_906665,172.16.120.46,江苏,H5,43779.86,5,1,0,无记录,1
APP001720,2026-07-06 13:31:00,519519290221543904,19728404636,DEV_779919,10.0.200.173,北京,APP,25805.21,1,1,0,有记录,0
APP001721,2026-07-29 12:22:00,512701237631774954,19612243896,DEV_354555,10.0.65.164,江苏,APP,19464.21,3,1,0,有记录,0
APP001722,2026-07-18 12:06:00,515073855128177512,19464643062,DEV_367790,172.16.225.225,北京,线下,2054.89,2,1,0,有记录,0
APP001723,2026-07-27 15:50:00,514389093225333202,17441230881,DEV_153730,223.104.107.102,山东,线下,24181.93,2,1,1,无记录,0
APP001724,2026-07-28 18:41:00,513736829635339055,19985456508,DEV_123745,192.168.12.91,山东,APP,3188.6,1,1,0,有记录,0
APP001725,2026-07-25 21:14:00,515066205634111595,13748111659,DEV_311947,192.168.240.245,江苏,APP,18541.18,2,1,0,有记录,0
APP001726,2026-07-06 14:04:00,519590961979797245,15367854115,DEV_332641,172.16.154.187,北京,线下,2051.53,2,1,1,无记录,0
APP001727,2026-07-26 01:18:00,514088856225866059,15765263050,DEV_251356,223.104.23.140,广东,APP,27305.16,1,1,0,无记录,0
APP001728,2026-07-01 10:16:00,516112396121905188,13938679025,DEV_273274,103.25.223.132,浙江,APP,8761.44,5,1,0,无记录,1
APP001729,2026-07-04 02:21:00,518183398741132579,17171750905,DEV_260592,223.104.44.129,江苏,APP,2361.75,2,1,0,有记录,0
APP001730,2026-07-06 12:10:00,517563050505739769,18338159583,DEV_938017,117.136.99.194,广东,H5,4085.01,3,1,1,有记录,0
APP001731,2026-07-24 02:35:00,515404102767478366,17513583322,DEV_463382,117.136.179.134,北京,APP,12374.61,1,1,1,有记录,0
APP001732,2026-07-29 02:21:00,511993873370342444,15463864010,DEV_807985,223.104.242.251,上海,合作渠道,25201.4,1,1,0,无记录,0
APP001733,2026-07-20 19:57:00,518566203858864078,13816612328,DEV_409236,117.136.248.44,山东,APP,18193.46,2,1,1,无记录,0
APP001734,2026-07-16 22:01:00,511218718637599805,15415740351,DEV_996023,172.16.249.65,广东,H5,10369.18,2,1,0,有记录,0
APP001735,2026-07-14 20:10:00,513269524991187734,19933787287,DEV_237698,117.136.229.253,浙江,APP,10854.74,3,1,1,无记录,0
APP001736,2026-07-20 13:10:00,513541085628843188,18632953308,DEV_623277,172.16.228.5,浙江,APP,10018.47,3,1,1,有记录,0
APP001737,2026-07-02 03:21:00,511129901557998028,19465311618,DEV_580259,10.0.175.240,江苏,H5,21887.51,3,1,1,有记录,0
APP001738,2026-07-07 06:26:00,518128518161255904,18534712540,DEV_194638,117.136.93.22,四川,H5,2123.57,1,1,0,无记录,0
APP001739,2026-07-23 17:46:00,512761499153703824,18283072138,DEV_343360,117.136.246.110,北京,H5,3786.5,1,1,0,有记录,0
APP001740,2026-07-30 23:34:00,515073160943913681,19741103254,DEV_603671,117.136.182.83,山东,H5,26667.48,2,1,0,无记录,0
APP001741,2026-07-09 21:18:00,513384639208678085,17596437722,DEV_439784,223.104.205.23,湖南,线下,26209.35,1,1,1,有记录,0
APP001742,2026-07-10 07:06:00,512049851724447232,17182045603,DEV_138326,10.0.171.77,上海,线下,25772.13,3,1,0,无记录,0
APP001743,2026-07-02 12:36:00,516966575460273415,18632953308,DEV_163853,172.16.13.218,北京,H5,4778.5,3,1,1,有记录,0
APP001744,2026-07-18 15:09:00,516210290871827496,13534326254,DEV_807276,117.136.250.139,广东,APP,22320.6,3,1,1,有记录,0
APP001745,2026-07-02 11:00:00,515371840908051208,13834651803,DEV_646271,10.0.179.168,浙江,APP,15236.54,1,1,0,有记录,0
APP001746,2026-07-14 02:18:00,516211952436402701,18150713791,DEV_562812,10.0.223.26,湖南,APP,9645.36,2,1,1,有记录,0
APP001747,2026-07-27 21:40:00,513003625863144170,18209359090,DEV_924167,117.136.64.140,北京,H5,23025.99,3,1,1,无记录,0
APP001748,2026-07-20 15:12:00,516643326831901302,17275115711,DEV_280672,192.168.32.102,湖南,APP,21035.55,1,1,1,有记录,0
APP001749,2026-07-04 00:13:00,511570562608564111,15611313927,DEV_297093,117.136.190.49,浙江,APP,24327.44,1,1,1,有记录,0
APP001750,2026-07-06 20:18:00,512056239209085510,13756461422,DEV_275727,172.16.121.108,湖南,线下,1123.2,2,1,1,有记录,0
APP001751,2026-07-03 15:54:00,511060148860849079,15736730173,DEV_780211,117.136.18.206,北京,线下,19754.59,1,1,0,无记录,0
APP001752,2026-07-04 09:50:00,519363271353867625,19425849041,DEV_579299,10.0.166.214,江苏,线下,6246.04,2,1,1,有记录,0
APP001753,2026-07-13 15:31:00,518559194575757475,13558606186,DEV_939361,10.0.127.248,上海,APP,21708.42,1,1,0,无记录,0
APP001754,2026-07-29 21:16:00,516545875066337050,19336104362,DEV_484799,223.104.155.249,湖南,H5,10856.37,1,1,1,有记录,0
APP001755,2026-07-03 20:34:00,518042547681826832,13469013930,DEV_919695,117.136.142.207,广东,H5,35365.22,3,1,1,无记录,1
APP001756,2026-07-13 05:23:00,512871147732010170,19207203508,DEV_378431,192.168.24.199,上海,APP,17547.72,3,1,0,有记录,0
APP001757,2026-07-29 12:23:00,517898088067821417,19385219633,DEV_906665,10.0.41.239,上海,APP,47027.1,7,1,1,无记录,1
APP001758,2026-07-06 14:02:00,511035263560229394,17772831310,DEV_432382,192.168.20.99,浙江,APP,14274.73,1,1,0,有记录,0
APP001759,2026-07-09 14:29:00,518075082768172257,18839854158,DEV_577097,10.0.25.129,山东,APP,27988.85,1,1,0,有记录,0
APP001760,2026-07-09 07:53:00,517662369036289177,15742941235,DEV_271145,172.16.47.8,四川,线下,6727.66,2,1,0,无记录,0
APP001761,2026-07-09 18:03:00,512365995300622122,13793329066,DEV_206928,192.168.161.40,北京,APP,15473.17,2,1,1,有记录,0
APP001762,2026-07-05 22:42:00,513630276420865675,18585963832,DEV_542232,10.0.149.26,四川,H5,28790.3,3,1,1,无记录,0
APP001763,2026-07-04 02:42:00,516640717327980595,18544052965,DEV_282662,172.16.39.56,北京,H5,5577.53,3,1,1,有记录,0
APP001764,2026-07-12 17:26:00,517762269920666179,18102714084,DEV_252376,192.168.238.50,浙江,APP,12938.32,2,1,0,有记录,0
APP001765,2026-07-25 18:14:00,513596159764053567,13790791506,DEV_359948,10.0.209.212,北京,APP,12508.27,3,1,1,有记录,0
APP001766,2026-07-18 01:53:00,515477980660392051,15697538506,DEV_563752,223.104.164.195,上海,APP,24807.81,1,1,1,有记录,0
APP001767,2026-07-13 16:26:00,511714448564510173,13222222579,DEV_829604,10.0.174.18,山东,H5,27128.41,2,1,0,无记录,0
APP001768,2026-07-18 21:55:00,517346452059960438,19810637925,DEV_284578,172.16.197.2,北京,APP,17516.96,1,1,0,有记录,0
APP001769,2026-07-30 15:36:00,512656529060320203,17640652791,DEV_970648,117.136.142.46,浙江,APP,4073.64,3,1,0,无记录,0
APP001770,2026-07-29 07:30:00,515325800106181753,17422570364,DEV_895336,192.168.43.125,四川,APP,22735.03,3,1,1,有记录,0
APP001771,2026-07-10 02:25:00,511029181331708760,19796345359,DEV_707744,192.168.47.63,浙江,H5,2714.42,3,1,1,有记录,0
APP001772,2026-07-29 22:02:00,511109921779055286,13447874612,DEV_217938,192.168.141.153,广东,线下,16434.21,1,1,1,有记录,0
APP001773,2026-07-17 18:57:00,514487084779541767,15564085460,DEV_220306,223.104.124.48,山东,APP,20367.22,1,1,0,无记录,0
APP001774,2026-07-17 18:43:00,515300528127358573,17364787805,DEV_143519,103.8.47.160,浙江,线下,38795.33,12,0,1,无记录,1
APP001775,2026-07-20 04:07:00,515592061658129205,19265615076,DEV_903070,172.16.155.5,北京,H5,2906.03,3,1,0,有记录,0
APP001776,2026-07-25 14:11:00,511333183611338926,15963924852,DEV_580043,10.0.26.170,上海,线下,4420.4,2,1,0,无记录,0
APP001777,2026-07-06 06:51:00,514643009109391119,17400823845,DEV_678475,223.104.125.163,湖南,线下,15345.95,3,1,1,有记录,0
APP001778,2026-07-07 04:02:00,517897865339431916,15858779439,DEV_291177,172.16.103.232,北京,H5,7188.57,2,1,0,有记录,0
APP001779,2026-07-14 02:43:00,516827516480727910,15662990246,DEV_436898,117.136.179.177,山东,H5,27472.84,1,1,1,有记录,0
APP001780,2026-07-14 06:52:00,518585856728727601,19278981663,DEV_899778,192.168.2.179,广东,线下,1026.95,2,1,0,有记录,0
APP001781,2026-07-21 04:53:00,517704649893195085,19583858741,DEV_795317,192.168.177.27,四川,APP,5257.87,3,1,1,有记录,0
APP001782,2026-07-20 08:20:00,512240984101679301,18544120877,DEV_321850,192.168.244.119,四川,H5,6508.63,9,1,1,无记录,1
APP001783,2026-07-30 23:58:00,518042547681826832,19376833320,DEV_892539,223.104.223.88,江苏,APP,1650.96,2,1,0,有记录,0
APP001784,2026-07-26 02:05:00,512245264712463351,19962044760,DEV_160850,10.0.211.194,四川,线下,8822.3,2,1,0,无记录,0
APP001785,2026-07-13 17:25:00,517812276457938970,15727767787,DEV_749774,10.0.241.76,江苏,线下,5283.15,1,1,0,有记录,0
APP001786,2026-07-18 10:54:00,518246989062327237,19553524380,DEV_500967,172.16.136.62,四川,APP,14293.09,3,1,1,有记录,0
APP001787,2026-07-09 16:29:00,514389093225333202,18117610561,DEV_296769,172.16.254.56,北京,H5,13195.29,1,1,0,有记录,0
APP001788,2026-07-30 00:50:00,517169523668788788,13217885943,DEV_737455,117.136.233.200,浙江,APP,23882.69,2,1,1,有记录,0
APP001789,2026-07-23 19:37:00,511099284524032115,19949592974,DEV_673202,223.104.30.96,四川,APP,8110.78,3,1,1,无记录,0
APP001790,2026-07-17 13:07:00,512191203818769208,19981554550,DEV_328085,192.168.81.73,广东,合作渠道,25129.41,1,1,0,有记录,0
APP001791,2026-07-14 04:09:00,514683744417234565,13558606186,DEV_397191,223.104.78.112,广东,APP,19744.43,2,1,0,有记录,0
APP001792,2026-07-19 18:37:00,514848906120347175,13599305000,DEV_748419,117.136.30.30,浙江,APP,23120.8,3,1,1,无记录,0
